번호,항목,값,라벨
G1_1_6_b4,가장 오래 종사한 직업 - 6) 중단사유_비임금근로자,13,기타
G1_1_6_b4,가장 오래 종사한 직업 - 6) 중단사유_비임금근로자,99,모름/ 무응답
G1_1_6_b5,가장 오래 종사한 직업 - 6) 중단사유_비임금근로자,1,"장사, 영업이 잘 되지 않아서"
G1_1_6_b5,가장 오래 종사한 직업 - 6) 중단사유_비임금근로자,2,"일이적어서, 장래성이 없어서"
G1_1_6_b5,가장 오래 종사한 직업 - 6) 중단사유_비임금근로자,3,"적성 지식, 기능 등이 맞지 않아서"
G1_1_6_b5,가장 오래 종사한 직업 - 6) 중단사유_비임금근로자,4,근로시간이 길어서/ 근로환경이 나빠서
G1_1_6_b5,가장 오래 종사한 직업 - 6) 중단사유_비임금근로자,5,"결혼, 출산, 육아, 가족간병 등으로"
G1_1_6_b5,가장 오래 종사한 직업 - 6) 중단사유_비임금근로자,6,집이 이사하여서
G1_1_6_b5,가장 오래 종사한 직업 - 6) 중단사유_비임금근로자,7,학업 때문에
G1_1_6_b5,가장 오래 종사한 직업 - 6) 중단사유_비임금근로자,8,월급을 받는 일자리가 생겨서
G1_1_6_b5,가장 오래 종사한 직업 - 6) 중단사유_비임금근로자,9,다른 사업을 하려고
G1_1_6_b5,가장 오래 종사한 직업 - 6) 중단사유_비임금근로자,10,다른 가족이나 친척의 일을 돈을 받지 않고 도우려고
G1_1_6_b5,가장 오래 종사한 직업 - 6) 중단사유_비임금근로자,11,"건강, 고령등의이유로"
G1_1_6_b5,가장 오래 종사한 직업 - 6) 중단사유_비임금근로자,12,쉬고 싶어서
G1_1_6_b5,가장 오래 종사한 직업 - 6) 중단사유_비임금근로자,13,기타
G1_1_6_b5,가장 오래 종사한 직업 - 6) 중단사유_비임금근로자,99,모름/ 무응답
G2,노인 일자리 및 사회활동 지원사업 참여 이전 직업과의 관계,1,전혀 관계 없음
G2,노인 일자리 및 사회활동 지원사업 참여 이전 직업과의 관계,2,약간 관계 없음
G2,노인 일자리 및 사회활동 지원사업 참여 이전 직업과의 관계,3,약간 관계 있음
G2,노인 일자리 및 사회활동 지원사업 참여 이전 직업과의 관계,4,매우 관계 있음
G2,노인 일자리 및 사회활동 지원사업 참여 이전 직업과의 관계,9,모름/ 무응답
G3_a1,일에 대한 의식 - 1) 경험이 없는 일이라도 일을 하겠다,1,전혀 그렇지 않다
G3_a1,일에 대한 의식 - 1) 경험이 없는 일이라도 일을 하겠다,2,별로 렇지 않다
G3_a1,일에 대한 의식 - 1) 경험이 없는 일이라도 일을 하겠다,3,보통
G3_a1,일에 대한 의식 - 1) 경험이 없는 일이라도 일을 하겠다,4,약간 그렇다
G3_a1,일에 대한 의식 - 1) 경험이 없는 일이라도 일을 하겠다,5,매우 그렇다
G3_a1,일에 대한 의식 - 1) 경험이 없는 일이라도 일을 하겠다,9,모름/ 무응답
G3_a2,일에 대한 의식 - 2) 내가 원하지 않는 업무라도 가능하다면 일을 하겠다,1,전혀 그렇지 않다
G3_a2,일에 대한 의식 - 2) 내가 원하지 않는 업무라도 가능하다면 일을 하겠다,2,별로 렇지 않다
G3_a2,일에 대한 의식 - 2) 내가 원하지 않는 업무라도 가능하다면 일을 하겠다,3,보통
G3_a2,일에 대한 의식 - 2) 내가 원하지 않는 업무라도 가능하다면 일을 하겠다,4,약간 그렇다
G3_a2,일에 대한 의식 - 2) 내가 원하지 않는 업무라도 가능하다면 일을 하겠다,5,매우 그렇다
G3_a2,일에 대한 의식 - 2) 내가 원하지 않는 업무라도 가능하다면 일을 하겠다,9,모름/ 무응답
G3_a3,일에 대한 의식 - 3) 내가 원하는 임금수준보다 낮은 곳이라도 일을 하겠다,1,전혀 그렇지 않다
G3_a3,일에 대한 의식 - 3) 내가 원하는 임금수준보다 낮은 곳이라도 일을 하겠다,2,별로 렇지 않다
G3_a3,일에 대한 의식 - 3) 내가 원하는 임금수준보다 낮은 곳이라도 일을 하겠다,3,보통
G3_a3,일에 대한 의식 - 3) 내가 원하는 임금수준보다 낮은 곳이라도 일을 하겠다,4,약간 그렇다
G3_a3,일에 대한 의식 - 3) 내가 원하는 임금수준보다 낮은 곳이라도 일을 하겠다,5,매우 그렇다
G3_a3,일에 대한 의식 - 3) 내가 원하는 임금수준보다 낮은 곳이라도 일을 하겠다,9,모름/ 무응답
G3_a4,일에 대한 의식 - 4) 집에서 다니기에 먼 곳이라도 일을 하겠다,1,전혀 그렇지 않다
G3_a4,일에 대한 의식 - 4) 집에서 다니기에 먼 곳이라도 일을 하겠다,2,별로 렇지 않다
G3_a4,일에 대한 의식 - 4) 집에서 다니기에 먼 곳이라도 일을 하겠다,3,보통
G3_a4,일에 대한 의식 - 4) 집에서 다니기에 먼 곳이라도 일을 하겠다,4,약간 그렇다
G3_a4,일에 대한 의식 - 4) 집에서 다니기에 먼 곳이라도 일을 하겠다,5,매우 그렇다
G3_a4,일에 대한 의식 - 4) 집에서 다니기에 먼 곳이라도 일을 하겠다,9,모름/ 무응답
G3_a5,일에 대한 의식 - 5) 시간외 근무를 요구하더라도 일을 하겠다,1,전혀 그렇지 않다
G3_a5,일에 대한 의식 - 5) 시간외 근무를 요구하더라도 일을 하겠다,2,별로 렇지 않다
G3_a5,일에 대한 의식 - 5) 시간외 근무를 요구하더라도 일을 하겠다,3,보통
G3_a5,일에 대한 의식 - 5) 시간외 근무를 요구하더라도 일을 하겠다,4,약간 그렇다
G3_a5,일에 대한 의식 - 5) 시간외 근무를 요구하더라도 일을 하겠다,5,매우 그렇다
G3_a5,일에 대한 의식 - 5) 시간외 근무를 요구하더라도 일을 하겠다,9,모름/ 무응답
G3_a6,일에 대한 의식 - 6) 일은 행복과 보람을 가져다 주는 것이다,1,전혀 그렇지 않다
G3_a6,일에 대한 의식 - 6) 일은 행복과 보람을 가져다 주는 것이다,2,별로 렇지 않다
G3_a6,일에 대한 의식 - 6) 일은 행복과 보람을 가져다 주는 것이다,3,보통
G3_a6,일에 대한 의식 - 6) 일은 행복과 보람을 가져다 주는 것이다,4,약간 그렇다
G3_a6,일에 대한 의식 - 6) 일은 행복과 보람을 가져다 주는 것이다,5,매우 그렇다
G3_a6,일에 대한 의식 - 6) 일은 행복과 보람을 가져다 주는 것이다,9,모름/ 무응답
G3_a7,"일에 대한 의식 - 7) 일은 따분함, 무기력, 외로움 등을 몰아내는데 도움을 준다",1,전혀 그렇지 않다
G3_a7,"일에 대한 의식 - 7) 일은 따분함, 무기력, 외로움 등을 몰아내는데 도움을 준다",2,별로 렇지 않다
G3_a7,"일에 대한 의식 - 7) 일은 따분함, 무기력, 외로움 등을 몰아내는데 도움을 준다",3,보통
G3_a7,"일에 대한 의식 - 7) 일은 따분함, 무기력, 외로움 등을 몰아내는데 도움을 준다",4,약간 그렇다
G3_a7,"일에 대한 의식 - 7) 일은 따분함, 무기력, 외로움 등을 몰아내는데 도움을 준다",5,매우 그렇다
G3_a7,"일에 대한 의식 - 7) 일은 따분함, 무기력, 외로움 등을 몰아내는데 도움을 준다",9,모름/ 무응답
G3_a8,일에 대한 의식 - 8) 고령자더라도 일할 능력이 있는 사람들은 모두 일을 해야 한다,1,전혀 그렇지 않다
G3_a8,일에 대한 의식 - 8) 고령자더라도 일할 능력이 있는 사람들은 모두 일을 해야 한다,2,별로 렇지 않다
G3_a8,일에 대한 의식 - 8) 고령자더라도 일할 능력이 있는 사람들은 모두 일을 해야 한다,3,보통
G3_a8,일에 대한 의식 - 8) 고령자더라도 일할 능력이 있는 사람들은 모두 일을 해야 한다,4,약간 그렇다
G3_a8,일에 대한 의식 - 8) 고령자더라도 일할 능력이 있는 사람들은 모두 일을 해야 한다,5,매우 그렇다
G3_a8,일에 대한 의식 - 8) 고령자더라도 일할 능력이 있는 사람들은 모두 일을 해야 한다,9,모름/ 무응답
G4_a1,공공부문 일자리 참여 여부 - 1) 공공근로사업,1,참여한 적 있음
G4_a1,공공부문 일자리 참여 여부 - 1) 공공근로사업,2,참여한 적 없음
G4_a1,공공부문 일자리 참여 여부 - 1) 공공근로사업,9,모름/ 무응답
G4_a2,공공부문 일자리 참여 여부 - 2) 희망근로사업,1,참여한 적 있음
G4_a2,공공부문 일자리 참여 여부 - 2) 희망근로사업,2,참여한 적 없음
G4_a2,공공부문 일자리 참여 여부 - 2) 희망근로사업,9,모름/ 무응답
G4_a3,공공부문 일자리 참여 여부 - 3) 사회적 일자리,1,참여한 적 있음
G4_a3,공공부문 일자리 참여 여부 - 3) 사회적 일자리,2,참여한 적 없음
G4_a3,공공부문 일자리 참여 여부 - 3) 사회적 일자리,9,모름/ 무응답
G4_a4,공공부문 일자리 참여 여부 - 4) 자활근로 및 자활기업,1,참여한 적 있음
G4_a4,공공부문 일자리 참여 여부 - 4) 자활근로 및 자활기업,2,참여한 적 없음
G4_기타,공공부문 일자리 참여 여부 - 5) 기타,9,모름/ 무응답
G4_기타,공공부문 일자리 참여 여부 - 5) 기타,99,모름/ 무응답
G5,구직노력 경험,1,구하려고 노력하였음
G5,구직노력 경험,2,구하려는 노력을 하지 않았음
G5,구직노력 경험,9,모름/ 무응답
G5_1_a1,구직을 위한 노력,1,지역 고용센터 방문/상담
G5_1_a1,구직을 위한 노력,2,"대한노인회, 노인복지관 등의 취업정보"
G5_1_a1,구직을 위한 노력,3,생활정보지(벼룩시장 등) 내 광고를 보고 문의/상담
G5_1_a1,구직을 위한 노력,4,자영업/창업 상담
G5_1_a1,구직을 위한 노력,5,지인에게 문의/부탁
G5_1_a1,구직을 위한 노력,6,온라인 구직 사이트 활용
G5_1_a1,구직을 위한 노력,7,기타
G5_1_a1,구직을 위한 노력,9,모름/ 무응답
G5_1_a2,구직을 위한 노력,1,지역 고용센터 방문/상담
G5_1_a2,구직을 위한 노력,2,"대한노인회, 노인복지관 등의 취업정보"
G5_1_a2,구직을 위한 노력,3,생활정보지(벼룩시장 등) 내 광고를 보고 문의/상담
G5_1_a2,구직을 위한 노력,4,자영업/창업 상담
G5_1_a2,구직을 위한 노력,5,지인에게 문의/부탁
G5_1_a2,구직을 위한 노력,6,온라인 구직 사이트 활용
G5_1_a2,구직을 위한 노력,7,기타
G5_1_a2,구직을 위한 노력,9,모름/ 무응답
G5_1_a3,구직을 위한 노력,1,지역 고용센터 방문/상담
G5_1_a3,구직을 위한 노력,2,"대한노인회, 노인복지관 등의 취업정보"
G5_1_a3,구직을 위한 노력,3,생활정보지(벼룩시장 등) 내 광고를 보고 문의/상담
G5_1_a3,구직을 위한 노력,4,자영업/창업 상담
G5_1_a3,구직을 위한 노력,5,지인에게 문의/부탁
G5_1_a3,구직을 위한 노력,6,온라인 구직 사이트 활용
G5_1_a3,구직을 위한 노력,7,기타
G5_1_a3,구직을 위한 노력,9,모름/ 무응답
G5_1_a4,구직을 위한 노력,1,지역 고용센터 방문/상담
G5_1_a4,구직을 위한 노력,2,"대한노인회, 노인복지관 등의 취업정보"
G5_1_a4,구직을 위한 노력,3,생활정보지(벼룩시장 등) 내 광고를 보고 문의/상담
G5_1_a4,구직을 위한 노력,4,자영업/창업 상담
G5_1_a4,구직을 위한 노력,5,지인에게 문의/부탁
G5_1_a4,구직을 위한 노력,6,온라인 구직 사이트 활용
G5_1_a4,구직을 위한 노력,7,기타
G5_1_a4,구직을 위한 노력,9,모름/ 무응답
G5_1_a5,구직을 위한 노력,1,지역 고용센터 방문/상담
G5_1_a5,구직을 위한 노력,2,"대한노인회, 노인복지관 등의 취업정보"
G5_1_a5,구직을 위한 노력,3,생활정보지(벼룩시장 등) 내 광고를 보고 문의/상담
G5_1_a5,구직을 위한 노력,4,자영업/창업 상담
G5_1_a5,구직을 위한 노력,5,지인에게 문의/부탁
G5_1_a5,구직을 위한 노력,6,온라인 구직 사이트 활용
G5_1_a5,구직을 위한 노력,7,기타
G5_1_a5,구직을 위한 노력,9,모름/ 무응답
G5_1_a6,구직을 위한 노력,1,지역 고용센터 방문/상담
G5_1_a6,구직을 위한 노력,2,"대한노인회, 노인복지관 등의 취업정보"
G5_1_a6,구직을 위한 노력,3,생활정보지(벼룩시장 등) 내 광고를 보고 문의/상담
G5_1_a6,구직을 위한 노력,4,자영업/창업 상담
G5_1_a6,구직을 위한 노력,5,지인에게 문의/부탁
G5_1_a6,구직을 위한 노력,6,온라인 구직 사이트 활용
G5_1_a6,구직을 위한 노력,7,기타
G5_1_a6,구직을 위한 노력,9,모름/ 무응답
G5_1_a7,구직을 위한 노력,1,지역 고용센터 방문/상담
G5_1_a7,구직을 위한 노력,2,"대한노인회, 노인복지관 등의 취업정보"
G5_1_a7,구직을 위한 노력,3,생활정보지(벼룩시장 등) 내 광고를 보고 문의/상담
G5_1_a7,구직을 위한 노력,4,자영업/창업 상담
G5_1_a7,구직을 위한 노력,5,지인에게 문의/부탁
G5_1_a7,구직을 위한 노력,6,온라인 구직 사이트 활용
G5_1_a7,구직을 위한 노력,7,기타
G5_1_a7,구직을 위한 노력,9,모름/ 무응답
G5_2,구직 과정에서 겪은 가장 큰 어려움,1,경험해 보지 못한 일자리 밖에 없어서
G5_2,구직 과정에서 겪은 가장 큰 어려움,2,취업정보 부족
G5_2,구직 과정에서 겪은 가장 큰 어려움,3,가족의 반대
G5_2,구직 과정에서 겪은 가장 큰 어려움,4,자격 및 경력이 맞지 않아서
G5_2,구직 과정에서 겪은 가장 큰 어려움,5,"이력서, 자기소개서 작성요령을 몰라서"
G5_2,구직 과정에서 겪은 가장 큰 어려움,6,근무조건이 맞지 않아서
G5_2,구직 과정에서 겪은 가장 큰 어려움,7,나이에 대한 편견과 차별
G5_2,구직 과정에서 겪은 가장 큰 어려움,8,정부의 지원정책이 부진해서
G5_2,구직 과정에서 겪은 가장 큰 어려움,9,기타
G5_2,구직 과정에서 겪은 가장 큰 어려움,98,없음
G5_2,구직 과정에서 겪은 가장 큰 어려움,99,모름/ 무응답
G6,교육 및 직업훈련 경험,1,예
G6,교육 및 직업훈련 경험,2,아니오
G6,교육 및 직업훈련 경험,9,모름/ 무응답
G6_1_a1,교육 및 직업훈련을 받은 목적,1,취업을 목적으로
G6_1_a1,교육 및 직업훈련을 받은 목적,2,직업(직장)과 관련된 업무능력향상을 위해
G6_1_a1,교육 및 직업훈련을 받은 목적,3,미래에 도움이 될지 몰라서
G6_1_a1,교육 및 직업훈련을 받은 목적,4,수요처의 요구에 따라
G6_1_a1,교육 및 직업훈련을 받은 목적,5,기타
G6_1_a1,교육 및 직업훈련을 받은 목적,9,모름/ 무응답
G6_1_a2,교육 및 직업훈련을 받은 목적,1,취업을 목적으로
G6_1_a2,교육 및 직업훈련을 받은 목적,2,직업(직장)과 관련된 업무능력향상을 위해
G6_1_a2,교육 및 직업훈련을 받은 목적,3,미래에 도움이 될지 몰라서
G6_1_a2,교육 및 직업훈련을 받은 목적,4,수요처의 요구에 따라
G6_1_a2,교육 및 직업훈련을 받은 목적,5,기타
G6_1_a2,교육 및 직업훈련을 받은 목적,9,모름/ 무응답
G6_1_a3,교육 및 직업훈련을 받은 목적,1,취업을 목적으로
G6_1_a3,교육 및 직업훈련을 받은 목적,2,직업(직장)과 관련된 업무능력향상을 위해
G6_1_a3,교육 및 직업훈련을 받은 목적,3,미래에 도움이 될지 몰라서
G6_1_a3,교육 및 직업훈련을 받은 목적,4,수요처의 요구에 따라
G6_1_a3,교육 및 직업훈련을 받은 목적,5,기타
G6_1_a3,교육 및 직업훈련을 받은 목적,9,모름/ 무응답
G6_1_a4,교육 및 직업훈련을 받은 목적,1,취업을 목적으로
G6_1_a4,교육 및 직업훈련을 받은 목적,2,직업(직장)과 관련된 업무능력향상을 위해
G6_1_a4,교육 및 직업훈련을 받은 목적,3,미래에 도움이 될지 몰라서
G6_1_a4,교육 및 직업훈련을 받은 목적,4,수요처의 요구에 따라
G6_1_a4,교육 및 직업훈련을 받은 목적,5,기타
G6_1_a4,교육 및 직업훈련을 받은 목적,9,모름/ 무응답
G6_1_a5,교육 및 직업훈련을 받은 목적,1,취업을 목적으로
G6_1_a5,교육 및 직업훈련을 받은 목적,2,직업(직장)과 관련된 업무능력향상을 위해
G6_1_a5,교육 및 직업훈련을 받은 목적,3,미래에 도움이 될지 몰라서
G6_1_a5,교육 및 직업훈련을 받은 목적,4,수요처의 요구에 따라
G6_1_a5,교육 및 직업훈련을 받은 목적,5,기타
G6_1_a5,교육 및 직업훈련을 받은 목적,9,모름/ 무응답
G6_2_a1,교육 및 직업훈련을 받지 않은 이유,1,시간이 없어서
G6_2_a1,교육 및 직업훈련을 받지 않은 이유,2,교육훈련을 받을 만한 곳이 없어서
G6_2_a1,교육 및 직업훈련을 받지 않은 이유,3,받고 싶은 교육프로그램이 없어서
G6_2_a1,교육 및 직업훈련을 받지 않은 이유,4,받을 필요가 없어서
G6_2_a1,교육 및 직업훈련을 받지 않은 이유,5,교육정보나 취업정보를 어디서 얻어야 할 지 잘 몰라서
